created_at_dt,id_x_atypical,diff_num_atypical,id_x_typical,diff_num_typical,id_x,diff_num,atypical_bot_pct,typical_bot_pct,human_pct
2019-11-30 02:05:00+00:00,0.0,-2.0,6.0,3.0,12,0.0,0.0,0.3333333333333333,0.6666666666666666
2019-11-30 02:10:00+00:00,0.0,0.0,5.0,-1.0,12,0.0,0.0,0.29411764705882354,0.7058823529411765
2019-11-30 02:15:00+00:00,0.0,0.0,3.0,-2.0,11,-1.0,0.0,0.21428571428571427,0.7857142857142857
2019-11-30 02:20:00+00:00,0.0,0.0,4.0,1.0,11,0.0,0.0,0.26666666666666666,0.7333333333333333
2019-11-30 02:25:00+00:00,1.0,1.0,5.0,1.0,10,-1.0,0.0625,0.3125,0.625
2019-11-30 02:30:00+00:00,1.0,0.0,7.0,2.0,12,2.0,0.05,0.35,0.6
2019-11-30 02:35:00+00:00,0.0,-1.0,8.0,1.0,6,-6.0,0.0,0.5714285714285714,0.42857142857142855
2019-11-30 02:40:00+00:00,0.0,0.0,7.0,-1.0,4,-2.0,0.0,0.6363636363636364,0.36363636363636365
2019-11-30 02:45:00+00:00,0.0,0.0,4.0,-3.0,5,1.0,0.0,0.4444444444444444,0.5555555555555556
2019-11-30 02:50:00+00:00,0.0,0.0,3.0,-1.0,11,6.0,0.0,0.21428571428571427,0.7857142857142857
2019-11-30 02:55:00+00:00,0.0,0.0,7.0,4.0,8,-3.0,0.0,0.4666666666666667,0.5333333333333333
2019-11-30 03:00:00+00:00,0.0,0.0,6.0,-1.0,7,-1.0,0.0,0.46153846153846156,0.5384615384615384
2019-11-30 03:05:00+00:00,0.0,0.0,7.0,1.0,6,-1.0,0.0,0.5384615384615384,0.46153846153846156
2019-11-30 03:10:00+00:00,1.0,1.0,5.0,-2.0,9,3.0,0.06666666666666667,0.3333333333333333,0.6
2019-11-30 03:15:00+00:00,0.0,-1.0,1.0,-4.0,4,-5.0,0.0,0.2,0.8
2019-11-30 03:20:00+00:00,0.0,0.0,6.0,5.0,11,7.0,0.0,0.35294117647058826,0.6470588235294118
2019-11-30 03:25:00+00:00,0.0,0.0,9.0,3.0,7,-4.0,0.0,0.5625,0.4375
2019-11-30 03:30:00+00:00,1.0,1.0,9.0,0.0,8,1.0,0.05555555555555555,0.5,0.4444444444444444
2019-11-30 03:35:00+00:00,0.0,-1.0,0.0,-9.0,4,-4.0,0.0,0.0,1.0
2019-11-30 03:40:00+00:00,0.0,0.0,8.0,8.0,7,3.0,0.0,0.5333333333333333,0.4666666666666667
2019-11-30 03:45:00+00:00,0.0,0.0,3.0,-5.0,9,2.0,0.0,0.25,0.75
2019-11-30 03:50:00+00:00,0.0,0.0,3.0,0.0,9,0.0,0.0,0.25,0.75
2019-11-30 03:55:00+00:00,0.0,0.0,4.0,1.0,10,1.0,0.0,0.2857142857142857,0.7142857142857143
2019-11-30 04:00:00+00:00,0.0,0.0,1.0,-3.0,11,1.0,0.0,0.08333333333333333,0.9166666666666666
2019-11-30 04:05:00+00:00,0.0,0.0,0.0,-1.0,3,-8.0,0.0,0.0,1.0
2019-11-30 04:10:00+00:00,0.0,0.0,3.0,3.0,9,6.0,0.0,0.25,0.75
2019-11-30 04:15:00+00:00,1.0,1.0,8.0,5.0,9,0.0,0.05555555555555555,0.4444444444444444,0.5
2019-11-30 04:20:00+00:00,0.0,-1.0,4.0,-4.0,1,-8.0,0.0,0.8,0.2
2019-11-30 04:25:00+00:00,0.0,0.0,4.0,0.0,7,6.0,0.0,0.36363636363636365,0.6363636363636364
2019-11-30 04:30:00+00:00,1.0,1.0,3.0,-1.0,8,1.0,0.08333333333333333,0.25,0.6666666666666666
2019-11-30 04:35:00+00:00,0.0,-1.0,3.0,0.0,5,-3.0,0.0,0.375,0.625
2019-11-30 04:40:00+00:00,0.0,0.0,3.0,0.0,5,0.0,0.0,0.375,0.625
2019-11-30 04:45:00+00:00,0.0,0.0,0.0,-3.0,4,-1.0,0.0,0.0,1.0
2019-11-30 04:50:00+00:00,0.0,0.0,1.0,1.0,4,0.0,0.0,0.2,0.8
2019-11-30 04:55:00+00:00,0.0,0.0,4.0,3.0,10,6.0,0.0,0.2857142857142857,0.7142857142857143
